id;fecha;temp;feelslike;dew;humidity;precip;precipprob;windgust;windspeed;winddir;cloudcover;visibility;conditionsDay
5960;18/01/2026 18:30;8.5;7.9;4.1;76.9;0.0;34;12.4;3.8;299;84.0;12.6;cloudy
6100;18/01/2026 18:30;8.9;8.2;4.2;87.1;0.0;26;13.7;7.9;211;49.3;9.9;partly-cloudy
6151;18/01/2026 18:30;8.5;8.2;4.5;77.3;0.0;32;13.0;10.7;209;22.1;11.6;clear
3784;18/01/2026 18:30;8.4;7.8;4.0;75.7;0.0;29;18.0;8.1;282;64.2;13.4;partly-cloudy
9844;18/01/2026 18:30;9.3;8.5;4.0;64.0;0.0;23;13.6;7.7;240;73.5;13.7;partly-cloudy
7134;18/01/2026 18:30;8.7;8.2;3.9;68.9;0.0;26;18.5;6.6;214;75.3;11.1;partly-cloudy
4377;18/01/2026 18:30;7.1;6.2;4.6;74.3;0.1;23;13.7;8.5;259;47.0;11.8;partly-cloudy
10061;18/01/2026 18:30;9.3;8.7;3.5;78.4;0.0;30;13.7;8.6;214;74.5;12.6;partly-cloudy
5304;18/01/2026 18:30;8.9;8.5;3.7;68.1;0.0;26;11.3;8.7;244;68.3;13.7;partly-cloudy
6443;18/01/2026 18:30;8.3;7.7;3.9;68.6;0.0;26;9.6;5.1;275;51.9;14.0;partly-cloudy
3574;18/01/2026 18:30;8.1;7.6;3.5;79.9;0.0;31;9.6;8.8;237;61.5;10.8;partly-cloudy
5093;18/01/2026 18:30;8.7;8.0;4.0;80.3;0.0;10;11.6;8.8;293;66.3;12.7;partly-cloudy
11077;18/01/2026 18:30;8.6;7.9;3.7;72.3;0.0;38;17.3;4.9;295;77.8;12.8;partly-cloudy
6370;18/01/2026 18:30;7.0;6.5;4.0;77.2;0.0;26;10.6;8.7;212;56.5;13.3;partly-cloudy
6467;18/01/2026 18:30;8.3;7.7;3.3;74.0;0.0;22;13.5;9.6;203;82.7;11.9;cloudy
11292;18/01/2026 18:30;8.5;7.9;4.3;65.9;0.0;26;15.3;11.3;278;45.0;10.7;partly-cloudy
4123;18/01/2026 18:30;7.8;7.2;3.4;72.1;0.1;21;16.1;6.6;209;48.1;9.5;partly-cloudy
10250;18/01/2026 18:30;7.9;7.1;4.0;70.0;0.0;26;17.6;5.7;246;82.0;9.1;cloudy
10384;18/01/2026 18:30;8.7;7.7;3.9;75.0;0.1;18;21.3;7.4;217;47.6;6.5;partly-cloudy
10945;18/01/2026 18:30;8.2;7.3;4.1;67.3;0.0;18;15.5;8.8;220;51.6;13.6;partly-cloudy
4605;18/01/2026 18:30;7.7;7.3;4.2;69.5;0.0;30;15.5;5.1;274;35.7;7.7;partly-cloudy
5715;18/01/2026 18:30;9.2;8.5;4.5;75.3;0.0;15;15.7;3.8;253;55.1;10.8;partly-cloudy
6259;18/01/2026 18:30;8.4;8.1;3.7;84.2;0.0;9;18.1;7.9;283;67.6;13.7;partly-cloudy
10247;18/01/2026 18:30;8.7;8.2;4.2;80.4;0.0;30;19.3;5.6;294;79.1;11.6;partly-cloudy
4217;18/01/2026 18:30;9.5;8.9;3.4;77.9;0.0;23;12.0;4.9;257;61.4;13.2;partly-cloudy
4497;18/01/2026 18:30;8.4;7.9;4.7;83.2;0.0;22;11.9;6.3;292;70.3;12.8;partly-cloudy
10496;18/01/2026 18:30;8.3;7.5;4.2;70.8;0.0;22;20.7;6.3;223;50.5;8.3;partly-cloudy
6572;18/01/2026 18:30;8.2;7.7;4.3;73.9;0.0;33;14.6;10.0;205;71.5;11.3;partly-cloudy
3900;18/01/2026 18:30;8.4;7.6;3.6;73.2;0.0;9;18.3;6.6;297;53.4;10.2;partly-cloudy
7038;18/01/2026 18:30;8.8;8.3;4.4;78.5;0.0;29;20.9;7.1;205;55.7;12.4;partly-cloudy
10299;18/01/2026 18:30;7.7;7.1;3.8;73.1;0.0;22;16.6;8.4;272;52.9;10.6;partly-cloudy
3687;18/01/2026 18:30;8.5;7.7;3.8;63.8;0.0;27;14.4;4.4;299;57.1;15.8;partly-cloudy
6571;18/01/2026 18:30;8.3;7.5;3.7;75.6;0.0;11;14.3;6.3;274;78.0;8.6;partly-cloudy
10363;18/01/2026 18:30;8.6;8.1;4.3;73.8;0.1;18;12.0;6.7;248;51.4;16.3;partly-cloudy
10563;18/01/2026 18:30;8.3;7.7;4.7;69.9;0.0;27;15.7;9.1;251;56.6;10.2;partly-cloudy
10853;18/01/2026 18:30;7.4;6.5;4.4;77.4;0.0;18;16.7;7.6;231;63.0;12.1;partly-cloudy
3667;18/01/2026 18:30;8.6;8.0;3.5;77.5;0.0;18;13.7;5.8;212;63.6;10.4;partly-cloudy
3808;18/01/2026 18:30;8.8;7.6;3.9;79.9;0.0;21;14.6;9.3;289;71.5;16.2;partly-cloudy
7141;18/01/2026 18:30;7.7;7.0;4.7;78.0;0.0;17;11.1;5.6;220;46.8;14.1;partly-cloudy
4966;18/01/2026 18:30;8.4;7.4;3.5;67.3;0.0;31;14.1;6.4;266;80.0;13.9;partly-cloudy
10564;18/01/2026 18:30;7.7;7.2;4.3;64.1;0.0;22;18.0;10.2;218;38.1;10.9;partly-cloudy
10437;18/01/2026 18:30;8.3;7.5;4.0;76.7;0.0;26;13.3;8.9;290;47.9;12.1;partly-cloudy
4529;18/01/2026 18:30;8.1;7.4;3.5;74.4;0.0;21;16.8;6.3;223;86.9;13.2;cloudy
3825;18/01/2026 18:30;8.3;7.8;4.1;76.2;0.0;6;14.6;8.3;296;69.4;11.8;partly-cloudy
3677;18/01/2026 18:30;10.0;9.6;4.2;78.1;0.0;19;16.6;7.3;249;98.1;9.9;cloudy
10287;18/01/2026 18:30;7.7;7.4;4.0;81.9;0.0;29;13.5;7.8;226;73.7;11.8;partly-cloudy
5882;18/01/2026 18:30;8.8;8.0;3.0;70.0;0.0;26;14.7;10.0;275;46.8;10.5;partly-cloudy
3635;18/01/2026 18:30;8.3;7.8;3.3;77.1;0.0;20;12.7;7.5;226;47.9;12.7;partly-cloudy
5163;18/01/2026 18:30;8.3;7.3;3.7;73.1;0.0;14;16.2;8.9;215;64.0;13.5;partly-cloudy
4526;18/01/2026 18:30;7.9;6.9;4.5;66.8;0.0;25;16.8;8.2;257;56.5;16.6;partly-cloudy
5056;18/01/2026 18:30;9.9;9.0;4.2;75.1;0.0;25;12.2;6.7;293;56.9;12.8;partly-cloudy
10550;18/01/2026 18:30;9.4;8.6;4.0;71.7;0.0;22;12.6;10.0;291;38.5;9.5;partly-cloudy
11017;18/01/2026 18:30;9.5;8.6;3.9;75.5;0.0;23;11.0;8.3;245;35.4;12.6;partly-cloudy
5886;18/01/2026 18:30;8.0;7.6;3.9;79.6;0.0;23;16.5;8.9;274;21.3;12.6;clear
5481;18/01/2026 18:30;8.7;8.1;3.0;73.1;0.0;16;17.1;5.7;268;56.4;15.4;partly-cloudy
6141;18/01/2026 18:30;7.3;6.7;4.3;69.4;0.0;23;9.0;11.3;222;48.5;18.1;partly-cloudy
6319;18/01/2026 18:30;8.1;7.8;4.1;76.0;0.0;19;17.7;6.3;264;21.3;8.6;clear
6357;18/01/2026 18:30;8.2;7.6;4.2;69.9;0.0;25;13.7;10.8;228;44.8;12.4;partly-cloudy
3810;18/01/2026 18:30;8.7;7.7;3.7;72.7;0.0;28;16.0;8.7;266;22.9;14.5;clear
10538;18/01/2026 18:30;8.7;7.7;3.7;81.0;0.0;14;12.8;7.1;236;66.1;13.0;partly-cloudy
4101;18/01/2026 18:30;7.7;6.9;3.7;81.5;0.0;16;20.1;9.4;226;66.9;13.0;partly-cloudy
5795;18/01/2026 18:30;7.9;7.5;4.0;69.7;0.0;2;16.1;7.2;269;58.0;12.4;partly-cloudy
10301;18/01/2026 18:30;8.3;7.7;3.8;74.0;0.0;19;18.1;6.2;208;76.8;10.8;partly-cloudy
6264;18/01/2026 18:30;9.2;8.7;3.4;66.4;0.0;23;18.3;5.8;268;41.1;9.9;partly-cloudy
3711;18/01/2026 18:30;8.3;7.7;4.4;69.8;0.0;7;11.6;9.7;285;61.7;13.7;partly-cloudy
7061;18/01/2026 18:30;8.1;7.3;3.5;83.1;0.0;20;11.1;7.1;209;46.2;14.2;partly-cloudy
4910;18/01/2026 18:30;8.0;7.3;3.4;80.2;0.0;14;17.5;8.8;220;63.9;8.8;partly-cloudy
4999;18/01/2026 18:30;8.2;7.7;3.9;68.0;0.0;10;19.3;6.6;275;39.9;12.1;partly-cloudy
5658;18/01/2026 18:30;7.7;7.0;4.3;78.8;0.0;20;14.3;7.6;267;58.1;10.2;partly-cloudy
6158;18/01/2026 18:30;8.8;7.9;3.9;77.5;0.0;30;17.4;11.3;247;81.5;11.6;cloudy
10920;18/01/2026 18:30;8.4;7.8;4.2;83.6;0.0;0;15.3;9.3;280;72.7;12.4;partly-cloudy
11272;18/01/2026 18:30;8.6;7.9;3.7;69.7;0.0;22;10.1;7.8;273;46.3;13.4;partly-cloudy
3395;18/01/2026 18:30;7.7;7.0;4.1;78.3;0.0;35;11.6;5.5;281;37.2;11.7;partly-cloudy
11338;18/01/2026 18:30;7.1;6.3;4.4;81.0;0.1;21;15.8;4.5;299;44.1;12.1;partly-cloudy
10286;18/01/2026 18:30;8.7;7.7;4.3;80.3;0.0;26;18.3;9.8;290;84.0;15.9;cloudy
10800;18/01/2026 18:30;8.0;7.6;4.2;62.2;0.0;38;14.5;7.4;280;94.9;13.3;cloudy
5252;18/01/2026 18:30;8.5;7.6;4.5;72.0;0.0;26;20.1;7.2;211;49.3;15.5;partly-cloudy
5333;18/01/2026 18:30;8.2;7.3;4.4;71.6;0.0;27;12.6;11.2;295;72.8;16.2;partly-cloudy
6153;18/01/2026 18:30;9.1;8.8;3.6;78.1;0.0;18;17.5;9.1;246;60.8;11.9;partly-cloudy
9897;18/01/2026 18:30;8.4;7.8;4.0;70.3;0.0;26;18.1;9.4;246;25.2;15.7;clear
3479;18/01/2026 18:30;7.8;7.5;4.1;81.6;0.0;23;11.2;10.1;255;91.1;9.0;cloudy
6042;18/01/2026 18:30;7.9;7.4;3.0;76.5;0.0;17;13.6;7.9;254;51.7;14.8;partly-cloudy
3907;18/01/2026 18:30;7.3;6.7;3.6;82.0;0.0;19;16.2;10.1;235;77.7;12.2;partly-cloudy
5082;18/01/2026 18:30;7.7;6.9;3.6;72.9;0.0;20;13.2;9.5;244;36.7;12.3;partly-cloudy
5559;18/01/2026 18:30;7.6;6.8;4.0;78.6;0.0;26;12.3;6.9;249;96.6;12.0;cloudy
4486;18/01/2026 18:30;8.6;8.2;3.5;80.3;0.0;6;14.6;8.0;200;44.0;10.8;partly-cloudy
6391;18/01/2026 18:30;8.4;8.1;3.5;78.1;0.0;10;17.2;8.9;242;81.7;10.2;cloudy
6509;18/01/2026 18:30;9.3;8.7;2.9;59.2;0.0;23;17.5;4.9;288;54.3;10.4;partly-cloudy
3503;18/01/2026 18:30;9.5;8.6;4.3;61.1;0.0;41;15.3;7.3;222;39.4;13.1;partly-cloudy
4760;18/01/2026 18:30;9.5;8.9;4.1;82.6;0.0;14;11.7;5.6;255;46.8;6.2;partly-cloudy
10642;18/01/2026 18:30;8.2;7.3;3.5;74.4;0.0;28;12.8;8.1;299;64.5;11.6;partly-cloudy
3686;18/01/2026 18:30;8.4;7.5;4.0;68.2;0.0;21;17.9;8.6;247;82.5;12.6;cloudy
5690;18/01/2026 18:30;8.7;7.9;3.9;78.0;0.0;25;15.3;10.6;224;0.0;12.9;clear
5970;18/01/2026 18:30;9.5;9.0;3.9;79.6;0.0;23;16.9;6.9;261;62.3;12.4;partly-cloudy
6130;18/01/2026 18:30;9.0;8.3;4.1;75.7;0.0;24;15.6;6.6;239;61.2;8.6;partly-cloudy
10246;18/01/2026 18:30;8.1;7.3;4.6;76.9;0.0;24;18.1;9.9;286;47.2;12.4;partly-cloudy
10533;18/01/2026 18:30;8.5;7.9;4.1;84.0;0.0;18;16.9;10.0;250;82.2;8.1;cloudy
4383;18/01/2026 18:30;9.2;8.5;4.3;74.5;0.0;5;16.8;3.3;295;67.8;11.6;partly-cloudy
4565;18/01/2026 18:30;9.0;8.2;4.2;66.1;0.0;18;17.8;6.1;298;78.6;15.7;partly-cloudy
10906;18/01/2026 18:30;7.8;7.1;2.9;76.2;0.0;28;13.2;5.9;229;63.3;12.5;partly-cloudy
5872;18/01/2026 18:30;8.4;7.8;4.5;73.2;0.0;32;16.1;4.7;200;98.4;9.2;cloudy
6590;18/01/2026 18:30;9.3;8.5;3.9;77.5;0.0;26;18.2;9.2;208;59.7;10.5;partly-cloudy
4436;18/01/2026 18:30;7.9;7.2;4.3;59.3;0.0;20;12.2;8.9;228;47.5;10.5;partly-cloudy
6084;18/01/2026 18:30;9.4;8.7;4.4;78.8;0.0;8;16.6;12.3;299;43.5;12.3;partly-cloudy
10892;18/01/2026 18:30;8.6;8.0;3.7;72.1;0.0;27;13.0;6.0;254;92.3;11.6;cloudy
5870;18/01/2026 18:30;9.2;8.5;3.9;63.6;0.0;23;15.1;8.1;236;46.6;11.7;partly-cloudy
6032;18/01/2026 18:30;7.7;6.8;3.9;85.8;0.0;10;14.8;9.3;242;84.2;13.3;cloudy
6566;18/01/2026 18:30;9.1;8.5;4.2;81.7;0.0;38;13.6;8.9;262;69.3;14.4;partly-cloudy
4058;18/01/2026 18:30;9.3;8.0;4.1;75.7;0.0;19;16.0;9.4;282;63.2;13.3;partly-cloudy
3639;18/01/2026 18:30;8.7;7.9;3.9;76.8;0.0;23;13.6;8.0;209;87.9;10.6;cloudy
4667;18/01/2026 18:30;8.6;7.7;4.1;76.8;0.0;16;15.7;4.5;258;52.9;11.5;partly-cloudy
5891;18/01/2026 18:30;9.1;8.0;3.8;82.6;0.0;15;18.4;10.0;202;47.4;11.1;partly-cloudy
10079;18/01/2026 18:30;9.3;8.7;3.1;79.3;0.0;16;16.2;5.6;215;78.0;13.8;partly-cloudy
10120;18/01/2026 18:30;8.2;7.9;4.3;72.3;0.0;17;19.3;4.8;291;69.5;12.8;partly-cloudy
6514;18/01/2026 18:30;7.6;7.1;4.1;74.8;0.0;24;12.2;11.0;233;78.0;11.6;partly-cloudy
5598;18/01/2026 18:30;7.5;7.0;3.8;76.9;0.0;2;17.6;11.7;209;70.0;13.4;partly-cloudy
10689;18/01/2026 18:30;7.7;6.6;3.9;71.7;0.0;15;13.0;6.8;268;73.0;13.4;partly-cloudy
3939;18/01/2026 18:30;8.8;8.0;4.1;69.2;0.0;15;15.9;8.2;210;75.4;13.3;partly-cloudy
5962;18/01/2026 18:30;8.3;7.5;3.4;70.8;0.0;19;14.1;7.8;215;71.8;13.4;partly-cloudy
4968;18/01/2026 18:30;8.7;7.9;4.3;76.3;0.0;11;15.8;6.7;264;93.2;9.9;cloudy
7130;18/01/2026 18:30;7.3;6.6;3.1;71.8;0.0;13;14.7;7.6;298;81.6;11.9;cloudy
5720;18/01/2026 18:30;9.2;8.3;4.7;80.7;0.0;7;13.9;7.0;254;67.5;13.5;partly-cloudy
5952;18/01/2026 18:30;8.8;8.2;4.3;71.2;0.0;16;11.6;8.1;224;44.2;12.3;partly-cloudy
9984;18/01/2026 18:30;7.9;7.5;3.9;66.6;0.0;14;17.4;10.8;297;41.1;11.3;partly-cloudy
6267;18/01/2026 18:30;8.8;8.2;3.3;72.7;0.0;21;13.2;5.8;294;68.3;11.1;partly-cloudy
6341;18/01/2026 18:30;7.9;7.2;3.5;65.1;0.0;17;12.7;8.4;242;31.5;11.4;partly-cloudy
10891;18/01/2026 18:30;8.0;7.2;4.1;85.2;0.0;27;11.5;7.0;217;85.0;11.9;cloudy
10474;18/01/2026 18:30;7.9;7.3;4.6;72.4;0.0;2;21.0;8.9;274;58.3;13.2;partly-cloudy
11043;18/01/2026 18:30;8.9;8.4;4.1;77.0;0.0;29;17.4;8.5;201;43.0;8.2;partly-cloudy
5988;18/01/2026 18:30;8.6;8.0;2.9;82.5;0.0;20;12.5;11.8;289;42.8;10.8;partly-cloudy
3568;18/01/2026 18:30;8.8;8.1;3.3;66.2;0.0;22;10.0;8.4;214;84.0;12.8;cloudy
10129;18/01/2026 18:30;9.6;8.6;4.2;71.9;0.0;18;6.4;8.6;298;55.9;14.5;partly-cloudy
3640;18/01/2026 18:30;7.0;6.8;4.0;87.0;0.0;20;16.8;6.9;214;63.5;9.0;partly-cloudy
6311;18/01/2026 18:30;7.5;6.7;4.0;80.5;0.0;24;16.5;5.9;283;54.2;11.3;partly-cloudy
5774;18/01/2026 18:30;8.0;7.5;4.1;72.3;0.0;16;11.4;11.5;256;69.3;10.0;partly-cloudy
10918;18/01/2026 18:30;9.0;8.1;3.6;73.8;0.0;19;13.1;6.8;220;76.1;8.1;partly-cloudy
3432;18/01/2026 18:30;7.7;6.7;4.0;72.0;0.0;21;12.2;7.8;218;57.8;10.0;partly-cloudy
4244;18/01/2026 18:30;8.2;7.8;4.2;68.5;0.0;18;13.1;7.5;243;51.6;8.5;partly-cloudy
9972;18/01/2026 18:30;8.4;8.1;4.2;89.9;0.0;21;18.3;8.7;257;68.1;15.1;partly-cloudy
5059;18/01/2026 18:30;8.2;7.5;4.1;78.3;0.0;23;15.5;7.4;219;90.6;9.4;cloudy
4560;18/01/2026 18:30;7.1;6.3;4.5;73.6;0.0;8;10.3;8.6;222;68.3;9.4;partly-cloudy
5434;18/01/2026 18:30;9.4;8.9;4.1;81.3;0.1;24;15.7;9.1;216;67.6;12.5;partly-cloudy
4891;18/01/2026 18:30;7.3;6.9;4.0;75.6;0.0;3;16.1;6.7;258;52.8;10.8;partly-cloudy
10426;18/01/2026 18:30;8.5;7.7;3.2;78.3;0.0;27;16.6;8.0;293;86.9;12.4;cloudy
10797;18/01/2026 18:30;8.1;7.5;4.7;77.5;0.0;16;7.8;6.9;285;41.0;12.3;partly-cloudy
10801;18/01/2026 18:30;9.4;8.7;4.2;78.3;0.0;22;12.1;10.9;250;69.9;14.5;partly-cloudy
9975;18/01/2026 18:30;8.8;7.9;3.6;77.9;0.0;16;15.8;10.9;207;79.1;13.9;partly-cloudy
10515;18/01/2026 18:30;8.2;7.7;4.4;68.7;0.0;8;16.6;9.4;277;71.4;9.0;partly-cloudy
10510;18/01/2026 18:30;7.5;6.8;3.2;75.9;0.0;22;19.3;5.9;205;50.0;9.9;partly-cloudy
6633;18/01/2026 18:30;7.8;7.2;4.1;64.3;0.0;20;8.5;8.6;244;69.0;13.4;partly-cloudy
10996;18/01/2026 18:30;9.3;8.8;4.1;70.3;0.0;20;18.9;5.9;244;67.6;12.4;partly-cloudy
10198;18/01/2026 18:30;8.7;7.9;3.6;69.6;0.0;27;8.1;7.3;247;65.4;12.3;partly-cloudy
4320;18/01/2026 18:30;9.0;8.5;3.7;76.7;0.0;15;14.0;8.8;274;39.0;10.2;partly-cloudy
4539;18/01/2026 18:30;8.8;8.5;4.5;70.8;0.0;24;15.4;9.2;276;65.5;12.7;partly-cloudy
10992;18/01/2026 18:30;7.1;6.4;4.4;69.0;0.0;17;9.6;8.0;284;60.6;9.0;partly-cloudy
10882;18/01/2026 18:30;8.2;7.6;4.4;77.9;0.0;18;18.5;10.1;219;62.8;14.2;partly-cloudy
5316;18/01/2026 18:30;8.3;7.5;3.3;73.5;0.0;35;11.5;6.9;274;38.2;15.1;partly-cloudy
11376;18/01/2026 18:30;8.8;8.3;4.7;79.0;0.0;25;10.5;4.8;235;64.2;12.1;partly-cloudy
4885;18/01/2026 18:30;8.5;7.5;4.0;75.3;0.0;21;17.5;8.4;222;37.6;12.2;partly-cloudy
6321;18/01/2026 18:30;8.8;8.2;4.2;67.0;0.1;36;14.8;3.8;208;45.1;9.0;partly-cloudy
4883;18/01/2026 18:30;7.3;6.2;4.3;77.0;0.0;20;8.7;5.3;266;60.5;11.8;partly-cloudy
6598;18/01/2026 18:30;7.9;7.4;3.8;78.6;0.0;27;15.8;6.7;249;51.2;10.3;partly-cloudy
5288;18/01/2026 18:30;9.3;8.6;4.1;68.1;0.0;22;18.0;8.7;230;76.2;11.1;partly-cloudy
5408;18/01/2026 18:30;9.6;8.7;3.5;65.3;0.0;26;12.5;5.2;223;76.9;10.3;partly-cloudy
6322;18/01/2026 18:30;8.4;7.3;4.4;71.3;0.1;18;16.8;7.8;277;40.5;11.3;partly-cloudy
10316;18/01/2026 18:30;8.7;8.2;3.9;72.2;0.0;19;15.7;12.7;211;70.8;14.9;partly-cloudy
5175;18/01/2026 18:30;8.3;7.8;4.9;84.8;0.0;18;14.8;9.8;243;43.7;9.2;partly-cloudy
11360;18/01/2026 18:30;7.6;6.8;3.5;57.6;0.0;21;19.8;8.3;240;61.2;11.8;partly-cloudy
4367;18/01/2026 18:30;8.2;7.5;3.9;72.0;0.0;35;11.2;9.9;213;76.4;13.5;partly-cloudy
3501;18/01/2026 18:30;8.9;8.1;4.3;66.0;0.0;19;10.2;5.9;201;57.6;11.3;partly-cloudy
5760;18/01/2026 18:30;8.1;7.3;4.3;80.5;0.0;16;13.6;6.3;215;28.4;15.6;clear
4726;18/01/2026 18:30;9.1;8.1;4.6;66.0;0.0;18;17.5;7.2;209;28.6;11.2;clear
9887;18/01/2026 18:30;8.3;7.5;3.5;77.1;0.0;13;17.4;11.1;265;72.1;10.3;partly-cloudy
5098;18/01/2026 18:30;8.6;8.0;4.3;75.9;0.0;12;15.1;9.5;216;64.8;10.3;partly-cloudy
3403;18/01/2026 18:30;8.8;8.1;3.0;61.0;0.0;14;23.9;11.2;231;17.9;10.2;clear
4169;18/01/2026 18:30;8.8;8.2;4.0;77.1;0.0;27;19.3;6.3;251;43.9;12.8;partly-cloudy
7107;18/01/2026 18:30;9.0;8.6;3.3;72.3;0.0;29;16.1;9.5;263;55.8;13.0;partly-cloudy
6771;18/01/2026 18:30;8.9;8.1;3.9;80.3;0.0;12;12.3;6.1;213;38.4;14.3;partly-cloudy
3761;18/01/2026 18:30;8.8;8.1;4.0;70.5;0.0;12;20.4;5.3;289;92.1;8.7;cloudy
10653;18/01/2026 18:30;8.2;7.7;3.5;80.0;0.0;19;18.9;9.5;209;55.6;12.4;partly-cloudy
5301;18/01/2026 18:30;8.6;8.0;4.6;76.0;0.0;17;15.8;6.0;281;50.1;10.1;partly-cloudy
4973;18/01/2026 18:30;8.2;7.8;4.4;67.9;0.1;11;16.1;8.0;212;39.0;13.9;partly-cloudy
10222;18/01/2026 18:30;8.4;7.6;3.7;79.6;0.0;8;9.1;2.3;269;73.9;11.5;partly-cloudy
5002;18/01/2026 18:30;9.0;8.1;3.7;66.9;0.0;21;12.6;9.9;274;39.5;12.5;partly-cloudy
5390;18/01/2026 18:30;8.0;7.3;3.7;78.9;0.0;19;8.8;6.9;255;60.6;10.3;partly-cloudy
5171;18/01/2026 18:30;9.6;9.0;4.1;79.3;0.0;24;18.1;8.9;249;67.5;11.3;partly-cloudy
4783;18/01/2026 18:30;8.1;7.1;3.5;80.6;0.0;25;15.6;7.3;285;93.6;14.4;cloudy
10688;18/01/2026 18:30;8.3;7.7;4.3;81.1;0.0;35;14.0;7.5;236;67.3;12.6;partly-cloudy
10638;18/01/2026 18:30;9.6;8.9;4.4;81.5;0.0;14;17.4;4.5;279;51.8;13.6;partly-cloudy
4028;18/01/2026 18:30;8.2;7.6;3.8;66.7;0.0;11;12.7;10.7;299;48.9;12.7;partly-cloudy
3710;18/01/2026 18:30;9.6;8.5;4.1;68.4;0.0;21;16.3;7.3;229;43.3;8.3;partly-cloudy
4532;18/01/2026 18:30;8.2;7.6;3.9;75.7;0.0;16;19.0;7.8;206;55.6;10.2;partly-cloudy
4034;18/01/2026 18:30;8.0;7.5;4.1;77.4;0.1;14;18.7;7.4;296;52.1;12.7;partly-cloudy
11323;18/01/2026 18:30;9.1;8.1;3.9;84.9;0.0;19;14.3;5.6;282;74.9;11.5;partly-cloudy
6218;18/01/2026 18:30;8.3;7.5;4.0;68.9;0.0;14;14.8;5.3;244;52.2;11.3;partly-cloudy
11384;18/01/2026 18:30;7.6;6.7;4.4;70.9;0.0;12;14.4;6.7;293;97.0;8.9;cloudy
11382;18/01/2026 18:30;8.8;8.0;4.4;75.8;0.1;20;21.1;5.9;273;50.6;13.8;partly-cloudy
1045;18/01/2026 18:30;8.0;7.5;4.3;62.6;0.0;20;16.2;9.9;251;29.2;13.4;clear
3546;18/01/2026 18:30;9.5;9.0;3.2;65.7;0.0;20;15.4;6.6;272;35.2;11.3;partly-cloudy
6838;18/01/2026 18:30;9.1;8.6;4.1;70.7;0.0;27;15.4;9.3;261;72.4;12.4;partly-cloudy
11295;18/01/2026 18:30;8.6;7.7;3.8;76.8;0.0;29;16.7;4.7;232;40.8;12.4;partly-cloudy
6098;18/01/2026 18:30;8.4;7.8;4.5;77.4;0.0;21;9.9;8.4;247;73.9;16.7;partly-cloudy
11257;18/01/2026 18:30;8.0;7.3;3.9;65.8;0.0;26;15.2;7.9;258;85.3;11.3;cloudy
10910;18/01/2026 18:30;8.7;7.8;3.7;66.3;0.0;28;17.8;7.2;287;83.8;14.8;cloudy
3843;18/01/2026 18:30;8.9;8.2;4.1;68.9;0.0;20;15.5;7.6;269;66.6;13.6;partly-cloudy
11117;18/01/2026 18:30;7.8;6.9;3.7;69.4;0.0;10;22.8;5.4;278;31.8;16.3;partly-cloudy
3923;18/01/2026 18:30;8.3;7.4;4.1;76.0;0.1;29;18.4;11.2;274;46.9;11.5;partly-cloudy
3941;18/01/2026 18:30;8.7;8.1;4.5;78.9;0.0;5;13.9;8.4;263;48.8;9.1;partly-cloudy
4224;18/01/2026 18:30;8.5;7.6;4.4;78.4;0.0;20;11.9;10.4;267;51.9;8.1;partly-cloudy
3971;18/01/2026 18:30;8.2;7.2;3.4;65.4;0.0;29;11.6;6.5;292;76.7;11.6;partly-cloudy
3995;18/01/2026 18:30;8.4;7.4;4.0;67.3;0.1;26;14.1;5.7;206;58.8;11.0;partly-cloudy
4010;18/01/2026 18:30;7.8;6.4;4.6;84.3;0.0;17;14.4;5.7;222;73.3;9.8;partly-cloudy
4025;18/01/2026 18:30;7.8;7.4;3.9;69.2;0.0;13;20.1;5.8;239;62.9;12.2;partly-cloudy
11079;18/01/2026 18:30;7.9;7.3;4.4;76.0;0.0;34;13.7;11.1;240;63.1;8.2;partly-cloudy
5542;18/01/2026 18:30;8.6;8.0;4.0;67.9;0.0;37;17.9;7.3;215;55.9;9.7;partly-cloudy
4141;18/01/2026 18:30;7.2;6.6;3.6;72.8;0.0;29;14.9;5.5;235;75.0;11.8;partly-cloudy
9959;18/01/2026 18:30;8.5;8.2;3.3;73.9;0.0;26;15.4;8.0;297;73.3;14.8;partly-cloudy
7083;18/01/2026 18:30;7.9;6.9;4.4;74.9;0.0;26;18.0;7.5;292;32.0;9.4;partly-cloudy
5801;18/01/2026 18:30;8.5;7.8;4.0;80.0;0.0;22;20.0;6.7;282;63.8;9.8;partly-cloudy
5821;18/01/2026 18:30;8.2;7.5;4.7;67.1;0.0;13;15.4;9.0;289;31.1;9.5;partly-cloudy
5961;18/01/2026 18:30;8.2;7.4;3.9;73.2;0.0;16;17.1;5.9;254;60.6;13.7;partly-cloudy
5982;18/01/2026 18:30;9.8;9.3;3.8;70.7;0.0;15;12.2;8.1;215;61.1;12.5;partly-cloudy
5996;18/01/2026 18:30;9.1;8.2;4.3;76.6;0.0;17;19.3;7.8;240;49.8;10.8;partly-cloudy
6022;18/01/2026 18:30;9.5;8.4;4.3;68.8;0.0;34;12.6;8.7;206;68.6;9.3;partly-cloudy
6043;18/01/2026 18:30;9.1;8.2;3.8;76.9;0.0;20;9.6;9.0;248;55.7;11.9;partly-cloudy
10168;18/01/2026 18:30;8.6;8.1;3.9;79.2;0.0;22;9.0;7.2;205;81.3;11.2;cloudy
3559;18/01/2026 18:30;8.2;7.7;3.9;78.7;0.0;17;19.7;6.1;273;67.7;15.6;partly-cloudy
