id;fecha;temp;feelslike;dew;humidity;precip;precipprob;windgust;windspeed;winddir;cloudcover;visibility;conditionsDay
5960;14/01/2026 12:00;10.2;9.4;3.7;61.3;0.0;3;14.6;8.1;220;71.9;12.0;partly-cloudy
6100;14/01/2026 12:00;9.0;8.4;3.9;71.5;0.0;23;16.8;8.0;215;28.2;10.9;clear
6151;14/01/2026 12:00;11.0;10.1;3.7;77.5;0.0;10;14.5;6.4;212;38.7;13.7;partly-cloudy
3784;14/01/2026 12:00;11.1;10.6;3.8;70.9;0.0;3;13.3;7.2;278;42.8;13.4;partly-cloudy
9844;14/01/2026 12:00;11.4;10.2;3.7;66.9;0.0;17;13.9;5.9;220;73.8;12.0;partly-cloudy
7134;14/01/2026 12:00;9.9;9.4;4.1;76.2;0.0;13;17.2;9.3;255;21.6;10.9;clear
4377;14/01/2026 12:00;10.9;10.1;3.5;68.2;0.1;1;15.0;5.8;265;36.6;10.6;partly-cloudy
10061;14/01/2026 12:00;10.5;9.3;3.6;60.4;0.0;12;16.8;8.3;221;58.7;13.0;partly-cloudy
5304;14/01/2026 12:00;10.5;9.9;4.6;78.6;0.0;0;14.6;6.6;216;19.9;11.5;clear
6443;14/01/2026 12:00;11.1;10.3;3.1;70.2;0.0;11;13.2;7.2;212;52.4;14.8;partly-cloudy
3574;14/01/2026 12:00;10.7;10.1;4.5;79.8;0.0;22;18.0;6.2;232;16.3;9.9;clear
5093;14/01/2026 12:00;10.0;9.5;4.7;78.7;0.0;18;12.8;6.4;288;47.4;13.9;partly-cloudy
11077;14/01/2026 12:00;11.1;10.1;4.0;64.5;0.0;13;13.8;10.1;212;29.6;10.4;clear
6370;14/01/2026 12:00;10.3;9.6;4.2;65.9;0.0;5;13.6;5.4;257;58.2;10.6;partly-cloudy
6467;14/01/2026 12:00;9.9;9.5;4.1;67.3;0.0;12;17.1;7.1;280;60.8;13.8;partly-cloudy
11292;14/01/2026 12:00;9.8;9.3;3.9;65.0;0.0;17;16.9;11.8;254;21.7;14.3;clear
4123;14/01/2026 12:00;11.3;10.5;3.5;73.1;0.0;9;14.6;6.9;219;49.2;13.3;partly-cloudy
10250;14/01/2026 12:00;9.9;9.7;3.9;63.3;0.0;4;17.0;10.2;276;61.6;11.5;partly-cloudy
10384;14/01/2026 12:00;10.5;10.0;3.6;75.0;0.0;6;14.7;7.0;289;28.7;10.6;clear
10945;14/01/2026 12:00;10.3;9.6;3.9;65.2;0.0;12;15.7;10.8;227;32.4;11.0;partly-cloudy
4605;14/01/2026 12:00;10.4;9.7;3.6;68.0;0.0;9;15.4;10.0;268;47.5;13.9;partly-cloudy
5715;14/01/2026 12:00;11.6;10.9;4.6;76.1;0.0;8;14.9;7.9;298;96.1;9.8;cloudy
6259;14/01/2026 12:00;9.5;8.7;4.0;73.0;0.0;0;18.6;5.7;203;54.5;11.8;partly-cloudy
10247;14/01/2026 12:00;10.0;9.0;3.9;81.3;0.0;0;17.0;10.2;206;57.1;13.2;partly-cloudy
4217;14/01/2026 12:00;10.6;9.9;4.0;70.8;0.0;13;16.4;5.4;291;59.4;11.5;partly-cloudy
4497;14/01/2026 12:00;10.6;9.8;3.2;75.0;0.0;17;17.7;8.8;223;8.0;8.2;clear
10496;14/01/2026 12:00;11.1;10.2;4.3;68.5;0.0;12;14.6;10.4;206;51.1;13.5;partly-cloudy
6572;14/01/2026 12:00;10.6;9.8;3.9;72.5;0.0;32;8.9;5.2;238;78.8;12.3;partly-cloudy
3900;14/01/2026 12:00;11.0;9.9;2.9;68.2;0.0;9;11.8;9.5;270;63.0;10.2;partly-cloudy
7038;14/01/2026 12:00;10.3;9.7;4.4;77.3;0.0;17;12.4;4.4;201;39.0;10.6;partly-cloudy
10299;14/01/2026 12:00;11.4;10.9;4.1;75.8;0.0;0;17.8;7.8;243;70.8;14.3;partly-cloudy
3687;14/01/2026 12:00;10.3;9.6;4.2;56.1;0.0;0;17.3;7.7;283;50.5;15.5;partly-cloudy
6571;14/01/2026 12:00;10.3;9.3;3.5;70.7;0.0;5;17.2;7.6;228;64.6;9.5;partly-cloudy
10363;14/01/2026 12:00;11.1;10.4;3.8;71.9;0.0;13;15.4;15.1;286;10.6;15.3;clear
10563;14/01/2026 12:00;9.1;8.6;4.3;71.0;0.0;12;16.6;6.3;279;57.0;12.0;partly-cloudy
10853;14/01/2026 12:00;10.7;10.2;4.0;69.6;0.0;5;18.7;7.1;265;68.9;14.3;partly-cloudy
3667;14/01/2026 12:00;10.3;9.1;3.7;66.7;0.0;15;15.6;10.2;295;53.4;11.4;partly-cloudy
3808;14/01/2026 12:00;9.6;9.1;4.9;68.3;0.0;7;15.8;9.0;205;65.9;15.5;partly-cloudy
7141;14/01/2026 12:00;10.6;9.7;3.3;61.6;0.0;13;10.8;9.4;213;24.6;12.5;clear
4966;14/01/2026 12:00;9.6;8.9;4.4;72.0;0.0;2;17.4;7.2;207;41.0;13.4;partly-cloudy
10564;14/01/2026 12:00;12.2;11.4;4.1;58.8;0.0;15;11.6;6.6;261;50.1;9.9;partly-cloudy
10437;14/01/2026 12:00;9.7;9.3;4.1;79.3;0.0;17;17.1;10.6;206;42.5;12.2;partly-cloudy
4529;14/01/2026 12:00;10.7;9.9;4.2;64.7;0.0;17;17.3;4.9;223;42.3;11.1;partly-cloudy
3825;14/01/2026 12:00;10.0;9.4;4.0;58.3;0.0;16;12.6;5.1;290;47.3;14.3;partly-cloudy
3677;14/01/2026 12:00;10.6;10.0;4.1;67.3;0.0;0;13.6;6.5;267;29.7;12.0;clear
10287;14/01/2026 12:00;10.2;9.6;3.8;65.9;0.0;7;18.3;7.0;241;43.8;12.8;partly-cloudy
5882;14/01/2026 12:00;10.2;9.3;3.7;61.8;0.0;12;15.3;6.4;232;75.4;13.8;partly-cloudy
3635;14/01/2026 12:00;9.4;9.0;4.2;57.2;0.0;6;15.2;11.2;278;43.2;12.8;partly-cloudy
5163;14/01/2026 12:00;9.7;8.9;4.5;74.6;0.0;2;16.1;11.4;237;31.0;8.8;partly-cloudy
4526;14/01/2026 12:00;10.3;9.7;3.0;66.7;0.0;4;19.1;6.9;253;33.7;11.6;partly-cloudy
5056;14/01/2026 12:00;10.9;10.1;3.9;71.4;0.0;3;17.5;7.6;285;68.5;12.2;partly-cloudy
10550;14/01/2026 12:00;10.7;10.6;3.7;66.1;0.0;9;14.5;3.7;227;64.0;12.4;partly-cloudy
11017;14/01/2026 12:00;11.0;10.3;3.3;68.5;0.0;13;11.9;9.5;278;22.8;11.0;clear
5886;14/01/2026 12:00;10.8;10.1;3.8;75.4;0.0;9;11.4;8.4;241;82.7;12.8;cloudy
5481;14/01/2026 12:00;10.8;10.2;3.9;61.8;0.1;17;15.8;8.4;223;43.5;13.1;partly-cloudy
6141;14/01/2026 12:00;11.0;10.0;3.3;70.0;0.0;24;13.8;10.1;267;54.1;10.5;partly-cloudy
6319;14/01/2026 12:00;10.7;10.2;3.6;75.2;0.0;15;16.9;9.4;234;72.0;12.7;partly-cloudy
6357;14/01/2026 12:00;10.1;9.4;3.5;66.5;0.0;14;18.3;8.4;200;63.8;12.6;partly-cloudy
3810;14/01/2026 12:00;10.8;9.8;3.9;64.6;0.0;0;14.1;7.6;255;45.7;13.1;partly-cloudy
10538;14/01/2026 12:00;9.5;8.9;4.5;69.0;0.0;2;14.3;9.8;232;34.6;10.9;partly-cloudy
4101;14/01/2026 12:00;9.5;8.3;4.1;70.6;0.0;13;14.6;9.8;280;63.8;6.2;partly-cloudy
5795;14/01/2026 12:00;12.0;11.5;3.1;67.6;0.0;16;18.9;9.4;214;31.0;13.0;partly-cloudy
10301;14/01/2026 12:00;10.0;9.4;4.2;60.8;0.0;21;16.4;8.8;269;30.2;11.7;partly-cloudy
6264;14/01/2026 12:00;9.7;9.0;4.0;63.3;0.0;0;15.2;5.0;238;32.8;12.0;partly-cloudy
3711;14/01/2026 12:00;10.6;9.7;3.3;73.4;0.0;18;13.5;4.1;248;67.7;11.6;partly-cloudy
7061;14/01/2026 12:00;9.2;8.7;4.1;61.1;0.1;21;13.4;7.9;209;66.6;13.7;partly-cloudy
4910;14/01/2026 12:00;9.6;8.6;4.0;77.2;0.0;5;16.0;8.9;226;58.3;12.4;partly-cloudy
4999;14/01/2026 12:00;10.7;10.0;4.7;58.9;0.0;16;18.0;12.0;245;53.3;15.5;partly-cloudy
5658;14/01/2026 12:00;10.5;9.7;4.6;71.8;0.0;6;15.7;10.1;233;46.4;10.1;partly-cloudy
6158;14/01/2026 12:00;10.7;10.1;4.4;70.4;0.0;16;16.0;8.0;267;44.6;12.8;partly-cloudy
10920;14/01/2026 12:00;10.3;9.6;4.6;68.5;0.0;0;8.5;4.7;276;67.4;9.9;partly-cloudy
11272;14/01/2026 12:00;10.8;10.1;4.4;75.9;0.0;8;16.0;7.2;222;28.9;12.6;clear
3395;14/01/2026 12:00;11.4;10.6;3.4;67.7;0.0;11;14.6;9.3;230;56.3;11.4;partly-cloudy
11338;14/01/2026 12:00;11.2;10.6;4.1;72.2;0.0;9;9.9;6.4;255;47.8;12.0;partly-cloudy
10286;14/01/2026 12:00;10.6;10.1;4.3;72.7;0.0;11;14.3;10.0;213;99.0;11.4;cloudy
10800;14/01/2026 12:00;11.0;10.3;4.3;73.3;0.0;4;14.2;7.4;243;50.0;12.1;partly-cloudy
5252;14/01/2026 12:00;9.7;8.7;4.5;72.8;0.0;7;14.2;9.4;285;50.3;10.6;partly-cloudy
5333;14/01/2026 12:00;9.5;8.5;4.9;71.9;0.0;25;10.8;6.7;214;50.4;13.1;partly-cloudy
6153;14/01/2026 12:00;11.2;10.7;4.4;70.2;0.0;2;17.9;7.9;204;81.7;12.5;cloudy
9897;14/01/2026 12:00;10.2;9.6;4.3;61.5;0.0;0;14.4;12.5;267;50.7;11.1;partly-cloudy
3479;14/01/2026 12:00;11.1;10.4;3.6;66.5;0.0;13;13.7;8.3;227;85.2;12.2;cloudy
6042;14/01/2026 12:00;10.5;9.6;4.3;64.3;0.0;0;12.4;11.5;237;51.1;9.0;partly-cloudy
3907;14/01/2026 12:00;11.0;10.1;4.0;66.1;0.0;14;14.5;7.4;276;66.2;8.6;partly-cloudy
5082;14/01/2026 12:00;9.6;8.8;4.0;81.8;0.0;11;16.1;6.5;290;53.9;14.0;partly-cloudy
5559;14/01/2026 12:00;10.8;10.4;4.6;71.4;0.0;10;14.9;6.2;209;40.4;13.6;partly-cloudy
4486;14/01/2026 12:00;10.4;9.7;4.0;65.1;0.0;7;13.5;7.5;223;48.3;12.1;partly-cloudy
6391;14/01/2026 12:00;10.1;9.5;3.8;68.9;0.0;0;15.6;13.4;299;72.0;11.6;partly-cloudy
6509;14/01/2026 12:00;11.2;10.4;4.2;60.0;0.0;32;11.0;9.0;277;46.5;13.4;partly-cloudy
3503;14/01/2026 12:00;10.0;9.2;4.3;79.6;0.0;17;17.9;10.5;216;26.6;13.3;clear
4760;14/01/2026 12:00;9.9;8.8;3.9;65.5;0.1;6;17.7;9.4;269;72.7;12.8;partly-cloudy
10642;14/01/2026 12:00;10.3;9.4;3.7;65.0;0.0;13;15.6;9.7;292;35.1;12.5;partly-cloudy
3686;14/01/2026 12:00;10.2;9.3;4.5;65.8;0.0;6;10.3;8.1;294;64.9;12.7;partly-cloudy
5690;14/01/2026 12:00;11.3;10.7;4.2;69.8;0.0;14;12.8;5.7;264;43.4;8.4;partly-cloudy
5970;14/01/2026 12:00;9.5;8.9;3.5;68.3;0.0;3;7.6;6.8;290;64.4;15.8;partly-cloudy
6130;14/01/2026 12:00;11.6;11.0;4.1;68.5;0.0;0;15.1;8.7;209;50.7;11.1;partly-cloudy
10246;14/01/2026 12:00;10.6;10.0;4.8;76.0;0.0;27;12.9;5.3;273;33.9;11.1;partly-cloudy
10533;14/01/2026 12:00;10.4;9.3;3.9;67.5;0.0;0;19.3;6.7;289;58.2;13.5;partly-cloudy
4383;14/01/2026 12:00;9.8;9.3;3.6;69.0;0.0;17;16.2;4.7;226;41.6;12.2;partly-cloudy
4565;14/01/2026 12:00;9.2;8.1;4.4;72.7;0.0;22;20.3;4.8;248;43.8;10.2;partly-cloudy
10906;14/01/2026 12:00;10.3;9.9;3.9;71.2;0.0;25;14.3;5.0;270;37.5;15.3;partly-cloudy
5872;14/01/2026 12:00;11.1;10.4;4.3;75.0;0.0;5;11.1;7.7;213;33.6;10.3;partly-cloudy
6590;14/01/2026 12:00;9.9;9.0;4.3;59.9;0.0;17;15.2;10.0;209;35.9;10.0;partly-cloudy
4436;14/01/2026 12:00;10.7;9.9;4.2;63.3;0.0;17;9.7;9.2;207;33.9;10.8;partly-cloudy
6084;14/01/2026 12:00;9.8;9.3;3.9;73.0;0.0;10;17.1;9.5;286;33.5;9.5;partly-cloudy
10892;14/01/2026 12:00;11.1;10.7;3.9;69.7;0.0;9;13.2;7.1;222;42.1;11.7;partly-cloudy
5870;14/01/2026 12:00;9.7;9.0;3.8;72.4;0.0;25;17.1;5.8;285;47.2;9.7;partly-cloudy
6032;14/01/2026 12:00;10.5;9.8;3.7;81.7;0.0;24;16.4;11.3;203;42.6;11.0;partly-cloudy
6566;14/01/2026 12:00;9.8;9.0;3.5;77.3;0.0;16;15.3;8.3;231;65.9;14.2;partly-cloudy
4058;14/01/2026 12:00;9.1;8.4;4.1;71.5;0.0;4;13.9;10.3;265;60.0;10.9;partly-cloudy
3639;14/01/2026 12:00;10.5;9.8;3.6;80.2;0.0;13;10.4;9.3;223;23.9;8.2;clear
4667;14/01/2026 12:00;10.4;9.6;4.6;62.3;0.0;0;12.3;7.8;207;71.5;13.1;partly-cloudy
5891;14/01/2026 12:00;10.8;10.0;4.3;63.7;0.0;5;12.2;8.6;277;62.6;11.1;partly-cloudy
10079;14/01/2026 12:00;10.7;9.8;4.3;66.7;0.0;24;18.4;8.4;275;25.9;12.2;clear
10120;14/01/2026 12:00;11.6;11.0;3.5;75.8;0.1;21;16.8;4.8;216;63.1;13.4;partly-cloudy
6514;14/01/2026 12:00;10.8;10.1;4.0;69.8;0.0;13;15.5;8.2;286;92.2;12.0;cloudy
5598;14/01/2026 12:00;10.0;9.0;3.9;66.9;0.0;14;15.4;5.3;277;41.8;12.4;partly-cloudy
10689;14/01/2026 12:00;9.9;8.7;3.9;74.1;0.0;0;14.6;5.5;227;43.6;5.7;partly-cloudy
3939;14/01/2026 12:00;10.4;9.9;3.9;70.2;0.0;24;15.2;7.4;233;42.1;8.0;partly-cloudy
5962;14/01/2026 12:00;10.4;9.9;4.7;68.9;0.0;8;15.9;11.9;242;100.0;9.5;cloudy
4968;14/01/2026 12:00;10.0;9.4;3.7;76.0;0.0;15;14.3;8.0;284;38.2;9.2;partly-cloudy
7130;14/01/2026 12:00;10.5;9.9;3.8;74.4;0.0;19;15.1;4.6;236;42.5;11.5;partly-cloudy
5720;14/01/2026 12:00;10.0;9.4;3.5;76.2;0.0;6;14.6;10.8;250;56.8;13.8;partly-cloudy
5952;14/01/2026 12:00;11.2;10.3;3.7;71.3;0.0;18;12.6;6.7;288;44.5;10.5;partly-cloudy
9984;14/01/2026 12:00;10.4;9.6;3.6;77.3;0.0;4;17.4;9.5;216;71.0;11.4;partly-cloudy
6267;14/01/2026 12:00;11.2;10.5;3.6;67.8;0.0;9;11.4;10.2;260;37.5;10.0;partly-cloudy
6341;14/01/2026 12:00;11.3;10.7;5.0;68.6;0.0;14;9.9;6.5;255;62.5;9.9;partly-cloudy
10891;14/01/2026 12:00;11.3;10.5;4.6;76.9;0.0;29;10.5;4.6;266;40.3;14.3;partly-cloudy
10474;14/01/2026 12:00;10.5;9.7;3.1;78.6;0.0;12;16.7;8.7;290;48.3;9.2;partly-cloudy
11043;14/01/2026 12:00;11.6;10.9;4.0;74.9;0.1;27;13.6;8.8;298;68.7;11.4;partly-cloudy
5988;14/01/2026 12:00;10.3;9.6;4.6;71.1;0.0;8;16.7;8.1;260;41.1;10.9;partly-cloudy
3568;14/01/2026 12:00;10.4;9.6;4.1;69.3;0.0;9;19.1;8.6;251;86.2;12.2;cloudy
10129;14/01/2026 12:00;10.4;9.9;3.8;59.8;0.0;2;18.8;11.1;218;27.2;7.6;clear
3640;14/01/2026 12:00;11.0;9.9;3.7;64.5;0.0;19;16.6;9.4;243;38.5;9.9;partly-cloudy
6311;14/01/2026 12:00;10.0;8.9;4.2;64.0;0.0;11;12.1;9.0;261;42.5;10.3;partly-cloudy
5774;14/01/2026 12:00;10.9;10.2;3.3;62.7;0.0;5;14.5;8.7;291;57.6;12.0;partly-cloudy
10918;14/01/2026 12:00;10.3;9.9;4.0;72.2;0.0;19;7.3;7.9;228;63.4;10.7;partly-cloudy
3432;14/01/2026 12:00;10.0;9.3;4.5;72.1;0.0;8;12.9;8.3;208;83.3;12.9;cloudy
4244;14/01/2026 12:00;10.9;10.3;4.4;70.0;0.0;7;15.1;9.7;243;64.8;10.4;partly-cloudy
9972;14/01/2026 12:00;10.5;9.5;3.8;75.5;0.0;0;18.5;7.9;255;48.2;10.4;partly-cloudy
5059;14/01/2026 12:00;10.7;9.9;3.9;81.1;0.0;0;16.3;10.8;226;71.1;8.9;partly-cloudy
4560;14/01/2026 12:00;9.1;8.5;4.3;77.2;0.0;11;15.8;8.8;293;58.3;9.6;partly-cloudy
5434;14/01/2026 12:00;10.6;9.8;4.0;69.6;0.0;0;12.1;9.3;202;36.1;10.5;partly-cloudy
4891;14/01/2026 12:00;9.6;9.2;4.0;76.1;0.0;11;20.6;8.2;255;48.7;8.9;partly-cloudy
10426;14/01/2026 12:00;11.1;10.7;3.4;76.1;0.0;2;16.5;8.8;296;63.6;9.0;partly-cloudy
10797;14/01/2026 12:00;10.1;9.2;3.9;64.4;0.0;11;14.2;7.4;295;61.1;11.5;partly-cloudy
10801;14/01/2026 12:00;11.1;10.0;3.9;71.5;0.0;20;19.1;8.4;254;30.5;9.3;partly-cloudy
9975;14/01/2026 12:00;10.1;9.4;3.8;73.3;0.0;2;13.5;7.6;259;41.3;11.1;partly-cloudy
10515;14/01/2026 12:00;10.2;9.7;4.1;74.3;0.0;6;10.8;5.8;212;72.9;11.6;partly-cloudy
10510;14/01/2026 12:00;9.8;9.3;3.7;65.5;0.0;19;13.1;7.3;236;61.4;10.9;partly-cloudy
6633;14/01/2026 12:00;10.2;9.4;4.0;71.1;0.0;12;18.9;6.7;275;63.5;13.3;partly-cloudy
10996;14/01/2026 12:00;9.4;8.6;4.2;77.3;0.1;23;16.6;7.5;268;52.0;9.8;partly-cloudy
10198;14/01/2026 12:00;10.5;9.5;3.9;73.6;0.0;8;22.7;6.8;299;29.7;16.2;clear
4320;14/01/2026 12:00;10.7;10.3;3.6;79.5;0.0;6;9.4;6.7;230;66.6;12.9;partly-cloudy
4539;14/01/2026 12:00;9.8;8.7;4.3;60.1;0.0;0;9.0;10.0;206;51.9;9.6;partly-cloudy
10992;14/01/2026 12:00;10.2;9.4;4.2;67.0;0.0;8;17.6;7.6;277;48.3;11.5;partly-cloudy
10882;14/01/2026 12:00;11.4;10.7;4.5;63.0;0.0;2;13.5;4.8;293;48.1;15.0;partly-cloudy
5316;14/01/2026 12:00;10.3;9.2;4.0;77.5;0.0;12;9.2;9.9;235;47.5;12.8;partly-cloudy
11376;14/01/2026 12:00;11.4;10.6;4.6;59.1;0.0;13;15.1;9.3;231;87.9;9.7;cloudy
4885;14/01/2026 12:00;10.2;9.5;3.5;71.7;0.0;7;14.2;7.2;277;50.0;13.4;partly-cloudy
6321;14/01/2026 12:00;9.8;9.2;4.6;64.3;0.0;7;14.4;11.1;210;28.1;10.9;clear
4883;14/01/2026 12:00;10.7;9.7;4.2;71.9;0.0;0;14.5;9.0;270;11.7;11.4;clear
6598;14/01/2026 12:00;10.6;9.9;4.4;71.6;0.0;18;13.3;9.3;238;50.5;10.4;partly-cloudy
5288;14/01/2026 12:00;9.8;9.3;3.8;80.9;0.0;0;18.7;6.3;294;80.5;12.4;cloudy
5408;14/01/2026 12:00;11.4;11.0;3.7;64.1;0.0;7;15.9;11.3;298;43.0;10.1;partly-cloudy
6322;14/01/2026 12:00;9.8;9.6;3.9;75.1;0.0;19;12.5;9.8;276;69.0;7.1;partly-cloudy
10316;14/01/2026 12:00;10.9;10.6;3.5;78.8;0.0;11;12.3;8.1;282;59.5;14.4;partly-cloudy
5175;14/01/2026 12:00;10.8;10.3;3.4;72.4;0.0;15;15.9;11.6;221;32.7;12.4;partly-cloudy
11360;14/01/2026 12:00;11.5;10.5;4.1;70.4;0.0;8;16.2;6.2;212;27.0;13.6;clear
4367;14/01/2026 12:00;11.3;10.8;3.9;64.4;0.0;8;14.9;5.6;279;46.8;10.9;partly-cloudy
3501;14/01/2026 12:00;10.4;9.8;3.7;65.4;0.0;0;13.4;6.8;226;53.6;8.6;partly-cloudy
5760;14/01/2026 12:00;11.1;10.4;4.0;64.7;0.0;0;15.6;7.1;284;63.0;10.6;partly-cloudy
4726;14/01/2026 12:00;11.5;10.9;4.3;65.3;0.0;14;14.8;7.5;256;57.7;10.0;partly-cloudy
9887;14/01/2026 12:00;10.2;9.4;3.9;61.9;0.0;4;14.2;9.6;270;33.5;11.9;partly-cloudy
5098;14/01/2026 12:00;10.1;9.3;3.8;68.3;0.0;0;18.2;6.4;291;44.5;14.8;partly-cloudy
3403;14/01/2026 12:00;10.0;9.4;3.7;69.0;0.0;20;14.7;8.7;240;45.9;13.2;partly-cloudy
4169;14/01/2026 12:00;10.0;9.4;4.6;72.2;0.0;8;15.9;6.4;251;43.7;11.5;partly-cloudy
7107;14/01/2026 12:00;9.8;9.3;3.8;73.1;0.0;3;10.5;12.1;250;32.6;14.6;partly-cloudy
6771;14/01/2026 12:00;11.0;10.5;3.1;68.1;0.0;7;14.2;8.9;253;52.8;12.1;partly-cloudy
3761;14/01/2026 12:00;10.6;10.0;3.4;65.9;0.0;11;13.4;8.3;254;65.3;10.5;partly-cloudy
10653;14/01/2026 12:00;10.8;10.1;4.0;63.9;0.0;6;15.6;8.5;223;4.2;10.8;clear
5301;14/01/2026 12:00;9.9;9.4;3.4;79.6;0.0;6;12.0;8.3;280;34.2;11.8;partly-cloudy
4973;14/01/2026 12:00;10.8;10.0;4.0;75.6;0.0;6;9.7;9.7;287;52.2;9.8;partly-cloudy
10222;14/01/2026 12:00;10.4;9.6;3.8;69.0;0.0;22;12.5;8.4;228;27.9;11.3;clear
5002;14/01/2026 12:00;10.8;10.3;4.5;71.4;0.0;2;12.3;11.0;244;52.6;8.9;partly-cloudy
5390;14/01/2026 12:00;10.6;9.6;3.5;69.6;0.0;0;15.2;10.1;223;62.9;13.3;partly-cloudy
5171;14/01/2026 12:00;9.8;9.3;4.5;54.4;0.0;18;14.0;6.4;282;71.8;8.5;partly-cloudy
4783;14/01/2026 12:00;9.9;9.0;4.1;73.8;0.0;14;11.9;4.6;235;8.8;11.5;clear
10688;14/01/2026 12:00;10.9;10.1;3.7;70.1;0.0;3;17.4;10.0;229;24.1;12.6;clear
10638;14/01/2026 12:00;10.3;9.9;3.5;65.1;0.0;11;16.0;5.0;283;78.7;10.9;partly-cloudy
4028;14/01/2026 12:00;10.5;9.8;4.0;81.6;0.0;11;17.9;5.0;265;83.4;11.2;cloudy
3710;14/01/2026 12:00;10.4;9.7;4.3;60.2;0.1;4;12.8;13.1;201;60.4;12.0;partly-cloudy
4532;14/01/2026 12:00;10.3;9.5;4.4;61.7;0.0;5;13.2;9.8;248;50.0;13.3;partly-cloudy
4034;14/01/2026 12:00;10.9;10.1;4.1;72.0;0.0;2;17.9;7.5;214;32.4;15.7;partly-cloudy
11323;14/01/2026 12:00;10.7;10.2;4.8;64.6;0.0;3;20.4;5.0;278;42.8;12.7;partly-cloudy
6218;14/01/2026 12:00;9.9;9.1;4.3;74.3;0.0;9;14.7;9.5;203;46.4;12.2;partly-cloudy
11384;14/01/2026 12:00;11.0;10.6;4.4;64.6;0.0;1;18.1;7.1;239;20.6;12.0;clear
11382;14/01/2026 12:00;9.5;8.8;3.5;59.1;0.0;2;13.2;10.1;266;32.9;14.1;partly-cloudy
1045;14/01/2026 12:00;10.2;9.4;4.2;72.3;0.0;19;22.6;9.7;237;67.6;8.7;partly-cloudy
3546;14/01/2026 12:00;11.0;10.0;4.1;65.5;0.0;3;17.0;6.2;212;57.0;12.0;partly-cloudy
6838;14/01/2026 12:00;9.8;9.2;3.7;68.6;0.0;20;15.7;8.9;210;24.2;10.2;clear
11295;14/01/2026 12:00;10.5;9.6;4.2;85.2;0.0;12;17.4;9.6;249;38.7;13.3;partly-cloudy
6098;14/01/2026 12:00;10.7;10.0;4.5;67.1;0.0;13;15.5;4.9;206;42.7;12.3;partly-cloudy
11257;14/01/2026 12:00;10.2;9.5;3.9;70.2;0.0;19;18.6;7.2;282;47.9;9.9;partly-cloudy
10910;14/01/2026 12:00;10.9;10.4;4.1;70.8;0.0;12;11.9;7.1;200;34.9;10.6;partly-cloudy
3843;14/01/2026 12:00;10.9;10.6;3.5;75.7;0.0;15;16.1;7.2;262;48.9;9.1;partly-cloudy
11117;14/01/2026 12:00;10.2;9.9;4.2;69.3;0.0;11;13.1;11.8;222;50.6;11.4;partly-cloudy
3923;14/01/2026 12:00;10.8;9.8;4.1;73.1;0.0;11;17.2;7.8;247;56.2;10.5;partly-cloudy
3941;14/01/2026 12:00;10.9;10.3;3.6;75.0;0.0;0;13.5;7.4;281;39.9;15.4;partly-cloudy
4224;14/01/2026 12:00;10.4;9.7;3.2;69.8;0.0;19;10.0;7.7;286;39.6;10.1;partly-cloudy
3971;14/01/2026 12:00;11.2;10.7;3.9;72.7;0.0;0;9.4;10.7;282;28.4;14.7;clear
3995;14/01/2026 12:00;10.6;9.8;3.5;64.7;0.0;5;13.8;6.8;264;42.0;11.3;partly-cloudy
4010;14/01/2026 12:00;9.7;8.9;4.1;61.3;0.0;0;14.5;10.8;217;44.5;14.4;partly-cloudy
4025;14/01/2026 12:00;9.7;8.8;3.9;68.4;0.0;14;13.7;4.7;232;35.5;10.2;partly-cloudy
11079;14/01/2026 12:00;10.0;9.6;3.7;77.3;0.0;25;17.3;8.2;248;27.7;15.3;clear
5542;14/01/2026 12:00;10.8;10.1;4.0;68.5;0.0;12;13.5;8.6;278;42.0;12.5;partly-cloudy
4141;14/01/2026 12:00;10.1;9.5;4.5;77.7;0.0;14;13.6;6.4;227;50.2;11.0;partly-cloudy
9959;14/01/2026 12:00;10.5;9.8;4.3;67.0;0.0;16;12.7;7.7;285;10.7;9.4;clear
7083;14/01/2026 12:00;9.7;9.3;4.4;72.0;0.0;16;19.7;7.9;268;77.1;10.5;partly-cloudy
5801;14/01/2026 12:00;10.4;9.3;4.2;61.8;0.0;3;16.5;9.4;236;56.8;11.6;partly-cloudy
5821;14/01/2026 12:00;9.6;8.8;3.8;61.0;0.0;9;17.5;7.1;254;43.0;12.7;partly-cloudy
5961;14/01/2026 12:00;10.8;10.4;3.9;62.1;0.0;5;16.3;10.0;256;66.2;8.5;partly-cloudy
5982;14/01/2026 12:00;9.9;9.6;4.2;77.3;0.0;16;14.5;7.7;245;41.6;8.4;partly-cloudy
5996;14/01/2026 12:00;10.6;9.8;3.2;77.0;0.0;6;13.4;6.8;285;51.5;13.5;partly-cloudy
6022;14/01/2026 12:00;11.1;10.2;4.0;72.2;0.0;14;15.2;8.6;238;59.7;11.0;partly-cloudy
6043;14/01/2026 12:00;10.2;9.5;3.6;70.7;0.0;13;13.6;5.6;267;55.7;12.0;partly-cloudy
10168;14/01/2026 12:00;10.9;10.1;4.0;65.9;0.0;3;10.2;9.8;242;76.0;13.4;partly-cloudy
3559;14/01/2026 12:00;11.1;10.3;4.3;79.1;0.0;14;10.6;8.4;292;33.9;13.0;partly-cloudy
